source,media_type,relative_path,identity_id,contract_label,training_role,split_group,is_smile_subtype,frames_sampled,frames_ok,face_detection_rate,smile_detection_rate,image_width_median,image_height_median,brightness_mean,brightness_std,contrast_rms_mean,sharpness_laplacian_var_mean,edge_density_mean,lower_face_brightness_mean,lower_face_edge_density_mean,lower_face_symmetry_mad_mean,lower_face_dark_ratio_mean,face_area_pct_mean,face_area_pct_std,face_center_x_pct_mean,face_center_y_pct_mean,smile_area_pct_mean,smile_area_pct_std,smile_to_face_width_ratio_mean,smile_to_face_width_ratio_std,duration_ms,extraction_status,extractor_version,notes
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/119b.jpg,119,generic_smile,basic_expression_support,fei_subject_119,False,1,1,1.0,1.0,260.0,360.0,71.26154914529914,53.23815224878776,53.2381477355957,71.13742192351066,0.031933760683760685,72.22277445460944,0.03615411681914145,0.10597387701272964,0.2511435608726249,0.440267094017094,0.0,0.525,0.5541666666666667,0.057777777777777775,0.0,0.5123152709359606,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/120a.jpg,120,neutral,basic_expression_support,fei_subject_120,False,1,1,1.0,0.0,260.0,360.0,98.77300213675214,56.98565927490637,56.985660552978516,141.79345747851832,0.03549145299145299,99.94927035330261,0.023809523809523808,0.1208614706993103,0.2649385560675883,0.5030876068376068,0.0,0.5019230769230769,0.5458333333333333,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/120b.jpg,120,generic_smile,basic_expression_support,fei_subject_120,False,1,1,1.0,1.0,260.0,360.0,102.46219017094018,60.67828838660446,60.67828369140625,87.22350061625666,0.03295940170940171,96.18081761006289,0.035397516529592,0.12537099421024323,0.2570956297371392,0.4801709401709402,0.0,0.5038461538461538,0.5611111111111111,0.057777777777777775,0.0,0.49056603773584906,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/121a.jpg,121,neutral,basic_expression_support,fei_subject_121,False,1,1,1.0,1.0,260.0,360.0,106.71974358974359,53.34139285196109,53.341392517089844,65.56587799407828,0.027254273504273504,97.05001193602291,0.032625129306914934,0.09046665579080582,0.25280496538553354,0.48471153846153847,0.0,0.5173076923076924,0.5458333333333333,0.057777777777777775,0.0,0.48826291079812206,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/121b.jpg,121,generic_smile,basic_expression_support,fei_subject_121,False,1,1,1.0,1.0,260.0,360.0,107.3751282051282,53.762598652524716,53.76259994506836,59.08739146349258,0.02783119658119658,95.58659370725034,0.03677936290795388,0.09997890144586563,0.25256986515536445,0.49385683760683763,0.0,0.5134615384615384,0.5430555555555555,0.057777777777777775,0.0,0.48372093023255813,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/122a.jpg,122,neutral,basic_expression_support,fei_subject_122,False,1,1,1.0,1.0,260.0,360.0,74.69184829059829,50.45979157733677,50.45979309082031,70.88121488866517,0.027297008547008547,78.91478254608295,0.030025921658986175,0.0910767912864685,0.2567684331797235,0.5360683760683761,0.0,0.5192307692307693,0.55,0.057777777777777775,0.0,0.4642857142857143,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/122b.jpg,122,generic_smile,basic_expression_support,fei_subject_122,False,1,1,1.0,1.0,260.0,360.0,76.15535256410256,50.94372565838599,50.9437255859375,57.048247386587775,0.029113247863247864,77.84441065202878,0.034047919293820936,0.0916483998298645,0.25105704324605,0.5218055555555555,0.0,0.5096153846153846,0.5458333333333333,0.16641025641025642,0.0,0.8009049773755657,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/123a.jpg,123,neutral,basic_expression_support,fei_subject_123,False,1,1,1.0,1.0,260.0,360.0,83.78805555555556,57.3834626783203,57.38346481323242,66.40880684023212,0.024433760683760682,91.28801652892562,0.0304282494365139,0.09790869057178497,0.26111945905334333,0.5170940170940171,0.0,0.5076923076923077,0.5472222222222223,0.057777777777777775,0.0,0.4727272727272727,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/123b.jpg,123,generic_smile,basic_expression_support,fei_subject_123,False,1,1,1.0,1.0,260.0,360.0,80.56251068376068,55.729366869996426,55.72936248779297,77.0631397066075,0.026431623931623932,84.74935483870968,0.03347670250896057,0.10289712995290756,0.2539784946236559,0.5408653846153846,0.0,0.5019230769230769,0.5458333333333333,0.057777777777777775,0.0,0.4622222222222222,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/124a.jpg,124,neutral,basic_expression_support,fei_subject_124,False,1,1,1.0,0.0,260.0,360.0,98.42805555555556,51.08313961628379,51.08313751220703,123.16178551939512,0.0372542735042735,97.22295180950225,0.025246235707007812,0.09465137124061584,0.26246273444280915,0.5124038461538462,0.0,0.5019230769230769,0.5486111111111112,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/124b.jpg,124,generic_smile,basic_expression_support,fei_subject_124,False,1,1,1.0,1.0,260.0,360.0,95.28708333333333,50.01770784549195,50.01770782470703,85.58380991021531,0.033525641025641026,89.70280890133832,0.03042328042328042,0.0916115939617157,0.2566915655150949,0.49846153846153846,0.0,0.5,0.55,0.057777777777777775,0.0,0.48148148148148145,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/125a.jpg,125,neutral,basic_expression_support,fei_subject_125,False,1,1,1.0,1.0,260.0,360.0,79.30768162393163,53.02967965110328,53.02968215942383,58.95941842800332,0.029155982905982907,87.92937788018433,0.0293394777265745,0.08049322664737701,0.2554915514592934,0.5030876068376068,0.0,0.5134615384615384,0.5569444444444445,0.057777777777777775,0.0,0.4792626728110599,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/125b.jpg,125,generic_smile,basic_expression_support,fei_subject_125,False,1,1,1.0,1.0,260.0,360.0,79.95415598290599,53.303398678876555,53.30339813232422,59.16076852297008,0.030993589743589744,81.77688172043011,0.03525345622119816,0.07848705351352692,0.25944700460829495,0.5030876068376068,0.0,0.5134615384615384,0.5597222222222222,0.057777777777777775,0.0,0.4792626728110599,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/126a.jpg,126,neutral,basic_expression_support,fei_subject_126,False,1,1,1.0,1.0,260.0,360.0,95.04161324786325,48.88204262290166,48.882041931152344,45.04633745890861,0.019797008547008547,106.76295518207283,0.016378773731714907,0.11813618242740631,0.25322906940554,0.49846153846153846,0.0,0.5076923076923077,0.5472222222222223,0.057777777777777775,0.0,0.48148148148148145,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/126b.jpg,126,generic_smile,basic_expression_support,fei_subject_126,False,1,1,1.0,1.0,260.0,360.0,95.04259615384615,50.22921724084008,50.229217529296875,50.28246010665498,0.025844017094017093,103.01618425147836,0.026649548708372238,0.11639784276485443,0.26420012449424213,0.49846153846153846,0.0,0.5,0.5527777777777778,0.057777777777777775,0.0,0.48148148148148145,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/127a.jpg,127,neutral,basic_expression_support,fei_subject_127,False,1,1,1.0,0.0,260.0,360.0,95.37832264957265,49.71406921112348,49.71406936645508,55.697843487015106,0.026805555555555555,95.85390683696468,0.027235161532682194,0.09192587435245514,0.2548084147257701,0.5170940170940171,0.0,0.5153846153846153,0.5444444444444444,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/127b.jpg,127,generic_smile,basic_expression_support,fei_subject_127,False,1,1,1.0,1.0,260.0,360.0,97.09699786324786,50.50285029998874,50.502845764160156,58.5606959219081,0.02780982905982906,94.78673929376409,0.03211870773854245,0.08909031748771667,0.2628099173553719,0.5170940170940171,0.0,0.5115384615384615,0.5472222222222223,0.057777777777777775,0.0,0.4727272727272727,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/128a.jpg,128,neutral,basic_expression_support,fei_subject_128,False,1,1,1.0,1.0,260.0,360.0,91.27041666666666,67.87460334081182,67.87460327148438,95.10755032827453,0.03362179487179487,87.42456186014229,0.033532882179420444,0.08514457941055298,0.2541211174735381,0.44461538461538463,0.0,0.5076923076923077,0.5555555555555556,0.057777777777777775,0.0,0.5098039215686274,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/128b.jpg,128,generic_smile,basic_expression_support,fei_subject_128,False,1,1,1.0,1.0,260.0,360.0,98.97289529914529,70.9114723033169,70.9114761352539,95.53867330703484,0.04283119658119658,87.98859618104667,0.05016796322489392,0.0890936627984047,0.25132602545968885,0.43594017094017096,0.0,0.5038461538461538,0.5527777777777778,0.057777777777777775,0.0,0.5148514851485149,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/129a.jpg,129,neutral,basic_expression_support,fei_subject_129,False,1,1,1.0,1.0,260.0,360.0,97.47417735042735,48.24312687270309,48.243125915527344,53.88052758590382,0.027767094017094016,90.12105911330049,0.026765188834154352,0.08027978986501694,0.25242200328407227,0.47115384615384615,0.0,0.5115384615384615,0.5666666666666667,0.057777777777777775,0.0,0.49523809523809526,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/129b.jpg,129,generic_smile,basic_expression_support,fei_subject_129,False,1,1,1.0,1.0,260.0,360.0,96.40787393162393,49.03097960989026,49.030982971191406,47.44869037080411,0.027916666666666666,86.60065681444992,0.032389162561576354,0.0937950387597084,0.25779967159277506,0.47115384615384615,0.0,0.49230769230769234,0.5583333333333333,0.16641025641025642,0.0,0.8428571428571429,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/130a.jpg,130,neutral,basic_expression_support,fei_subject_130,False,1,1,1.0,0.0,260.0,360.0,106.46181623931624,47.288003024388836,47.288002014160156,57.19632405581124,0.02691239316239316,98.74976239505781,0.037858387454459054,0.1003863736987114,0.25906858862664345,0.4892735042735043,0.0,0.5192307692307693,0.5416666666666666,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/130b.jpg,130,generic_smile,basic_expression_support,fei_subject_130,False,1,1,1.0,1.0,260.0,360.0,106.43650641025641,47.34239244493475,47.34239196777344,36.14664391801812,0.029946581196581196,94.48285191374234,0.04340733667541975,0.11116085201501846,0.2608418874830906,0.48471153846153847,0.0,0.5019230769230769,0.5319444444444444,0.057777777777777775,0.0,0.48826291079812206,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/131a.jpg,131,neutral,basic_expression_support,fei_subject_131,False,1,1,1.0,0.0,260.0,360.0,102.18142094017094,46.80641441575674,46.80641174316406,80.1058245119256,0.03231837606837607,93.77353858955689,0.025546078635323488,0.09438619017601013,0.25666736009985436,0.4666773504273504,0.0,0.5134615384615384,0.5513888888888889,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/131b.jpg,131,generic_smile,basic_expression_support,fei_subject_131,False,1,1,1.0,1.0,260.0,360.0,102.1619017094017,48.45733304096843,48.45733642578125,68.80205685404339,0.03512820512820513,91.10909530720852,0.030599903241412676,0.0993761271238327,0.26358651830349944,0.4801709401709402,0.0,0.5076923076923077,0.5555555555555556,0.057777777777777775,0.0,0.49056603773584906,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/132a.jpg,132,neutral,basic_expression_support,fei_subject_132,False,1,1,1.0,1.0,260.0,360.0,104.49347222222222,52.608054249497116,52.608055114746094,96.49118541518283,0.03378205128205128,93.64571403782752,0.04056047197640118,0.09689363837242126,0.2597171612007635,0.44461538461538463,0.0,0.5115384615384615,0.5388888888888889,0.057777777777777775,0.0,0.5098039215686274,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/132b.jpg,132,generic_smile,basic_expression_support,fei_subject_132,False,1,1,1.0,1.0,260.0,360.0,105.02350427350427,54.39428921941971,54.394290924072266,112.37538242829551,0.04311965811965812,96.11271063033077,0.04514250052007489,0.10149616003036499,0.25620969419596423,0.4666773504273504,0.0,0.5096153846153846,0.5402777777777777,0.057777777777777775,0.0,0.49760765550239233,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/133a.jpg,133,neutral,basic_expression_support,fei_subject_133,False,1,1,1.0,1.0,260.0,360.0,114.0872329059829,50.22686999485378,50.226871490478516,42.13656693684254,0.02388888888888889,92.48356946814035,0.03197092203842445,0.10217293351888657,0.2635561160151324,0.5218055555555555,0.0,0.5134615384615384,0.5458333333333333,0.057777777777777775,0.0,0.47058823529411764,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/133b.jpg,133,generic_smile,basic_expression_support,fei_subject_133,False,1,1,1.0,1.0,260.0,360.0,116.1438888888889,50.952603888282304,50.952606201171875,49.33167618605723,0.02607905982905983,92.59439324116744,0.03317972350230415,0.10793663561344147,0.25341781874039937,0.5030876068376068,0.0,0.5057692307692307,0.5458333333333333,0.057777777777777775,0.0,0.4792626728110599,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/134a.jpg,134,neutral,basic_expression_support,fei_subject_134,False,1,1,1.0,1.0,260.0,360.0,88.0007264957265,60.30577391090816,60.3057746887207,69.14419541922346,0.03360042735042735,77.90093100978754,0.02793029362616376,0.07113377004861832,0.2502586138298719,0.48471153846153847,0.0,0.5134615384615384,0.5513888888888889,0.057777777777777775,0.0,0.48826291079812206,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/134b.jpg,134,generic_smile,basic_expression_support,fei_subject_134,False,1,1,1.0,1.0,260.0,360.0,88.97145299145299,60.514678918056596,60.514678955078125,55.44030570850682,0.02863247863247863,79.41419690001703,0.028359734287174247,0.08929667621850967,0.2502980752853006,0.45337606837606836,0.0,0.5076923076923077,0.5444444444444444,0.057777777777777775,0.0,0.5048543689320388,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/135a.jpg,135,neutral,basic_expression_support,fei_subject_135,False,1,1,1.0,1.0,260.0,360.0,97.2665811965812,57.859673144133566,57.85966873168945,47.796142290228474,0.02661324786324786,82.7425426289661,0.021282106626375998,0.08823801577091217,0.2511115907619253,0.44898504273504275,0.0,0.5173076923076924,0.5458333333333333,0.057777777777777775,0.0,0.5073170731707317,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/135b.jpg,135,generic_smile,basic_expression_support,fei_subject_135,False,1,1,1.0,1.0,260.0,360.0,95.1511217948718,58.60162563946268,58.60162353515625,53.24617599429743,0.02939102564102564,80.62549887211522,0.03973624848169356,0.08408984541893005,0.2508242234947076,0.44461538461538463,0.0,0.5076923076923077,0.5472222222222223,0.057777777777777775,0.0,0.5098039215686274,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/136a.jpg,136,neutral,basic_expression_support,fei_subject_136,False,1,1,1.0,1.0,260.0,360.0,101.25709401709402,45.181426920404036,45.181427001953125,69.07617812191815,0.02936965811965812,88.71970043686291,0.04281256500936135,0.09892681241035461,0.26120241314749326,0.4666773504273504,0.0,0.5096153846153846,0.5430555555555555,0.057777777777777775,0.0,0.49760765550239233,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/136b.jpg,136,generic_smile,basic_expression_support,fei_subject_136,False,1,1,1.0,1.0,260.0,360.0,99.31461538461538,46.33750456299492,46.33750534057617,71.53208898339908,0.029711538461538463,84.57454013377927,0.05217391304347826,0.11747622489929199,0.2523829431438127,0.4622222222222222,0.0,0.5115384615384615,0.5472222222222223,0.057777777777777775,0.0,0.5,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/137a.jpg,137,neutral,basic_expression_support,fei_subject_137,False,1,1,1.0,1.0,260.0,360.0,95.52974358974359,54.534297918895994,54.534297943115234,79.17446394185113,0.03173076923076923,77.44722727272728,0.043727272727272726,0.08997397124767303,0.2560454545454545,0.42735042735042733,0.0,0.5192307692307693,0.5444444444444444,0.057777777777777775,0.0,0.52,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/137b.jpg,137,generic_smile,basic_expression_support,fei_subject_137,False,1,1,1.0,1.0,260.0,360.0,96.37148504273505,55.56011356133547,55.560115814208984,79.82046986448972,0.03186965811965812,75.81852001254987,0.04934785531800457,0.10287510603666306,0.2611716193805746,0.4316346153846154,0.0,0.5134615384615384,0.5402777777777777,0.057777777777777775,0.0,0.5174129353233831,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/138a.jpg,138,neutral,basic_expression_support,fei_subject_138,False,1,1,1.0,0.0,260.0,360.0,79.35817307692308,50.67418057977438,50.67417907714844,40.66318979552469,0.022403846153846153,88.70782268578878,0.014569752281616688,0.09508704394102097,0.2548239895697523,0.5950427350427351,0.0,0.5115384615384615,0.5361111111111111,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/138b.jpg,138,generic_smile,basic_expression_support,fei_subject_138,False,1,1,1.0,1.0,260.0,360.0,78.6463782051282,50.910904503384025,50.91090774536133,37.9996901680866,0.025576923076923077,85.4926948051948,0.028984036796536796,0.07942801713943481,0.25169101731601734,0.5700961538461539,0.0,0.5134615384615384,0.5402777777777777,0.057777777777777775,0.0,0.45021645021645024,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/139a.jpg,139,neutral,basic_expression_support,fei_subject_139,False,1,1,1.0,1.0,260.0,360.0,72.17352564102563,64.68796814080065,64.6879653930664,46.17202704315508,0.020662393162393163,69.97058456417724,0.008695652173913044,0.06961178034543991,0.25704181402121906,0.4666773504273504,0.0,0.525,0.5597222222222222,0.057777777777777775,0.0,0.49760765550239233,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/139b.jpg,139,generic_smile,basic_expression_support,fei_subject_139,False,1,1,1.0,1.0,260.0,360.0,85.03917735042735,69.40450776456235,69.40449523925781,53.89636996116863,0.028205128205128206,79.35488861386139,0.03346004243281471,0.0722338929772377,0.25190063649222066,0.43594017094017096,0.0,0.5153846153846153,0.5444444444444444,0.057777777777777775,0.0,0.5148514851485149,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/140a.jpg,140,neutral,basic_expression_support,fei_subject_140,False,1,1,1.0,0.0,260.0,360.0,94.9201923076923,61.05500111085723,61.05500030517578,58.04129495899992,0.030170940170940172,84.51444991789819,0.021264367816091954,0.0794423520565033,0.25135467980295567,0.47115384615384615,0.0,0.5192307692307693,0.5555555555555556,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/140b.jpg,140,generic_smile,basic_expression_support,fei_subject_140,False,1,1,1.0,1.0,260.0,360.0,80.41061965811966,55.77116518287331,55.77116394042969,57.61599485798361,0.03107905982905983,73.37288340590227,0.01689243670375746,0.07254458963871002,0.25233833252701177,0.4801709401709402,0.0,0.5153846153846153,0.5777777777777777,0.057777777777777775,0.0,0.49056603773584906,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/141a.jpg,141,neutral,basic_expression_support,fei_subject_141,False,1,1,1.0,0.0,260.0,360.0,95.63141025641026,46.53114245883071,46.53113555908203,64.49110356387885,0.02863247863247863,86.29306234121556,0.023529411764705882,0.08349987864494324,0.25499316005471956,0.49385683760683763,0.0,0.5211538461538462,0.5513888888888889,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/141b.jpg,141,generic_smile,basic_expression_support,fei_subject_141,False,1,1,1.0,1.0,260.0,360.0,92.3765811965812,47.64536441989866,47.645362854003906,47.87928222477902,0.025256410256410258,83.53163046073048,0.02912389591788016,0.09824331849813461,0.25849446964271505,0.48471153846153847,0.0,0.5057692307692307,0.5458333333333333,0.057777777777777775,0.0,0.48826291079812206,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/142a.jpg,142,neutral,basic_expression_support,fei_subject_142,False,1,1,1.0,0.0,260.0,360.0,86.83121794871795,52.600207538868,52.6002082824707,62.01379088033731,0.027275641025641027,72.31145484949833,0.019774247491638797,0.06652764230966568,0.25058528428093646,0.4622222222222222,0.0,0.5230769230769231,0.5444444444444444,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/142b.jpg,142,generic_smile,basic_expression_support,fei_subject_142,False,1,1,1.0,1.0,260.0,360.0,86.27154914529915,52.02942533610454,52.02942657470703,52.56926273730276,0.02825854700854701,71.58984840742633,0.02163174927610288,0.06315923482179642,0.25378981434167946,0.45337606837606836,0.0,0.5192307692307693,0.5472222222222223,0.057777777777777775,0.0,0.5048543689320388,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/143a.jpg,143,neutral,basic_expression_support,fei_subject_143,False,1,1,1.0,0.0,260.0,360.0,101.94111111111111,50.97118879969665,50.97118377685547,57.508753275896716,0.02980769230769231,99.87727174616879,0.026375998273257067,0.11820640414953232,0.2565508309950356,0.44898504273504275,0.0,0.5096153846153846,0.5402777777777777,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/143b.jpg,143,generic_smile,basic_expression_support,fei_subject_143,False,1,1,1.0,1.0,260.0,360.0,99.98298076923076,50.06043376481922,50.06043243408203,63.240771787566665,0.03401709401709402,94.21056869226206,0.03690990761928977,0.1063682958483696,0.2609966946351386,0.45778846153846153,0.0,0.5173076923076924,0.5402777777777777,0.057777777777777775,0.0,0.5024154589371981,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/144a.jpg,144,neutral,basic_expression_support,fei_subject_144,False,1,1,1.0,1.0,260.0,360.0,90.50425213675214,60.69980395246801,60.69980239868164,52.86672193446837,0.024241452991452993,74.54548440065682,0.023604269293924465,0.06147654354572296,0.2539819376026273,0.47115384615384615,0.0,0.5115384615384615,0.5583333333333333,0.057777777777777775,0.0,0.49523809523809526,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/144b.jpg,144,generic_smile,basic_expression_support,fei_subject_144,False,1,1,1.0,1.0,260.0,360.0,91.4129594017094,61.193783104175836,61.19378662109375,57.634837332438444,0.02736111111111111,75.96154526166903,0.029481966053748233,0.08300468325614929,0.2506188118811881,0.43594017094017096,0.0,0.5,0.5527777777777778,0.057777777777777775,0.0,0.5148514851485149,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/145a.jpg,145,neutral,basic_expression_support,fei_subject_145,False,1,1,1.0,1.0,260.0,360.0,68.83845085470085,52.79639554593555,52.7963981628418,50.847113927126706,0.021784188034188034,82.03754279489574,0.019996887643946467,0.0710798054933548,0.25,0.49846153846153846,0.0,0.5192307692307693,0.5638888888888889,0.057777777777777775,0.0,0.48148148148148145,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/145b.jpg,145,generic_smile,basic_expression_support,fei_subject_145,False,1,1,1.0,1.0,260.0,360.0,66.9579594017094,51.89852664631416,51.898529052734375,45.37219583230605,0.021517094017094018,80.54805550127027,0.02239593511823334,0.07952102273702621,0.2503029118624194,0.49385683760683763,0.0,0.5211538461538462,0.5680555555555555,0.057777777777777775,0.0,0.48372093023255813,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/146a.jpg,146,neutral,basic_expression_support,fei_subject_146,False,1,1,1.0,0.0,260.0,360.0,86.59106837606838,54.697761025948175,54.69776153564453,49.20388645582219,0.01972222222222222,90.31599627334225,0.009316644387734435,0.12374855577945709,0.25231903430955566,0.4756517094017094,0.0,0.5211538461538462,0.5569444444444445,,,,,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
fei_face_database,image,FEI Face Database/frontalimages_manuallyaligned_part2/146b.jpg,146,generic_smile,basic_expression_support,fei_subject_146,False,1,1,1.0,1.0,260.0,360.0,83.35311965811965,54.040956362991096,54.040958404541016,44.120074044853524,0.021837606837606837,86.76821637890068,0.02197845715190876,0.08442678302526474,0.2566133375574212,0.4892735042735043,0.0,0.5038461538461538,0.5555555555555556,0.057777777777777775,0.0,0.48598130841121495,0.0,,ok,phase3-opencv-v1,Aggregated from Phase 3 frame features.
